station,valid,tmpf,tmpc,dwpf,dwpc,relh,feel,sknt,mslp,p01m,p01i,gust,skyc1,skyl1,romps_LCL_m,lcl_estimate
BHM,2023-07-12 15:53,86.0,30.0,73.0,22.78,65.27,93.09,8.0,1017.1,0.0,0.0,,SCT,2400.0,932.2864698303931,902.4999999999999
ANB,2023-07-12 15:53,85.0,29.44,73.0,22.78,67.61,91.6,3.0,1016.3,0.0,0.0,,SCT,3100.0,854.0480355299593,832.5
HSV,2023-07-12 15:53,84.0,28.89,74.0,23.33,71.73,91.04,7.0,1016.2,0.0,0.0,,FEW,2700.0,725.7798367621672,695.0000000000002
EET,2023-07-12 15:53,86.0,30.0,74.0,23.33,67.27,93.91,5.0,1016.8,0.0,0.0,,FEW,2900.0,869.0941727556695,833.7500000000002
TOI,2023-07-12 15:53,90.0,32.22,71.0,21.67,53.91,96.45,4.0,1017.2,0.0,0.0,,FEW,3200.0,1350.7020345963992,1318.7499999999995
BFM,2023-07-12 15:53,91.0,32.78,78.0,25.56,66.05,106.12,7.0,1017.1,0.0,0.0,,SCT,1900.0,931.2580857034052,902.5000000000003
TCL,2023-07-12 15:53,86.0,30.0,74.0,23.33,67.27,93.91,5.0,1016.7,0.0,0.0,,CLR,,869.0955724471644,833.7500000000002
MSL,2023-07-12 15:53,86.0,30.0,74.0,23.33,67.27,93.91,7.0,1015.7,0.0,0.0,,BKN,2300.0,869.1095846891436,833.7500000000002
MGM,2023-07-12 15:53,87.0,30.56,74.0,23.33,64.95,95.42,3.0,1017.0,0.0,0.0,,FEW,3000.0,947.4391249585575,903.75
LOR,2023-07-12 15:55,88.7,31.5,75.7,24.28,65.57,99.6,5.0,1015.4,0.0,0.0,,CLR,,935.672653624243,902.4999999999999
SXS,2023-07-12 15:55,86.2,30.11,74.7,23.72,68.66,94.97,0.0,1016.7,0.0,0.0,,FEW,2300.0,826.897131621081,798.7500000000001
HUA,2023-07-12 15:55,85.0,29.44,72.3,22.39,65.61,91.31,8.0,1016.3,0.0,0.0,,SCT,7500.0,916.6839830519417,881.2500000000001
OZR,2023-07-12 15:55,85.0,29.44,75.0,23.89,71.84,93.65,6.0,1017.2,0.0,0.0,,FEW,2200.0,726.2727787371151,693.7500000000001
MXF,2023-07-12 15:55,86.0,30.0,70.3,21.28,59.56,90.94,3.0,1016.7,0.0,0.0,,SCT,2600.0,1121.6490731449296,1089.9999999999998
HEY,2023-07-12 15:55,86.4,30.22,77.0,25.0,73.66,97.79,4.0,1016.4,0.0,0.0,,SCT,2500.0,678.1134942681356,652.4999999999999
GAD,2023-07-12 15:56,85.0,29.44,75.0,23.89,72.3,93.35,5.0,1017.2,0.0,0.0,,CLR,,712.7418546780484,693.7500000000001
79J,2023-07-12 15:56,88.0,31.11,70.0,21.11,55.32,93.11,3.0,1017.0,0.0,0.0,,CLR,,1284.7388029676802,1250.0
1M4,2023-07-12 15:56,82.0,27.78,78.0,25.56,88.01,91.23,7.0,1016.7,0.0,0.0,,SCT,900.0,282.20891094644236,277.5000000000003
MOB,2023-07-12 15:56,88.0,31.11,78.0,25.56,72.6,101.69,3.0,1016.9,0.0,0.0,,BKN,1800.0,715.1269606097305,693.7500000000001
EKY,2023-07-12 15:56,85.0,29.44,74.0,23.33,69.69,92.36,5.0,1002.4,0.0,0.0,,CLR,,790.6332779830211,763.7500000000003
PRN,2023-07-12 15:58,83.0,28.33,72.0,22.22,69.71,88.11,7.0,1012.1,0.0,0.0,,SCT,2600.0,781.7691843337789,763.7499999999999
0J4,2023-07-12 15:58,90.0,32.22,72.0,22.22,55.58,97.29,6.0,1017.6,0.0,0.0,,FEW,2500.0,1288.0589977596385,1250.0
EUF,2023-07-12 15:58,89.0,31.67,74.0,23.33,60.97,98.09,4.0,1017.0,0.0,0.0,,FEW,2900.0,1090.1554831658932,1042.5000000000005
HEY,2023-07-12 16:10,86.0,30.0,77.0,25.0,74.61,97.15,3.0,1016.1,0.0,0.0,,BKN,2600.0,649.2451890815618,625.0
HEY,2023-07-12 16:20,87.8,31.0,77.0,25.0,70.45,99.92,3.0,1016.1,0.0,0.0,,SCT,2700.0,778.9066319812059,750.0
HEY,2023-07-12 16:25,87.8,31.0,77.0,25.0,70.45,99.92,4.0,1016.1,0.0,0.0,,BKN,2700.0,778.9066319812059,750.0
HEY,2023-07-12 16:35,87.8,31.0,77.0,25.0,70.45,99.92,4.0,1016.1,0.0,0.0,,SCT,2800.0,778.9066319812059,750.0
HSV,2023-07-12 16:53,86.0,30.0,75.0,23.89,69.8,94.98,6.0,1016.3,0.0,0.0,,SCT,2900.0,791.2630627870084,763.7499999999999
TOI,2023-07-12 16:53,91.0,32.78,72.0,22.22,53.87,98.54,6.0,1017.1,0.0,0.0,,FEW,3600.0,1359.0866179831323,1320.0000000000002
BHM,2023-07-12 16:53,90.0,32.22,72.0,22.22,55.58,97.29,9.0,1017.1,0.0,0.0,,SCT,3600.0,1288.068696794193,1250.0
ANB,2023-07-12 16:53,86.0,30.0,73.0,22.78,65.27,93.09,8.0,1016.4,0.0,0.0,,SCT,3400.0,932.296662957532,902.4999999999999
MGM,2023-07-12 16:53,88.0,31.11,72.0,22.22,59.21,94.79,4.0,1016.9,0.0,0.0,,CLR,,1145.2634828538226,1111.25
DCU,2023-07-12 16:53,86.0,30.0,74.0,23.33,67.27,93.91,6.0,1016.5,0.0,0.0,,FEW,2700.0,869.0983726655166,833.7500000000002
GZH,2023-07-12 16:53,86.0,30.0,76.0,24.44,71.93,95.92,4.0,1017.1,0.0001,0.0001,,FEW,2700.0,727.4375811868359,694.9999999999999
BFM,2023-07-12 16:53,91.0,32.78,76.0,24.44,61.4,103.01,4.0,1017.0,0.0001,0.0001,,SCT,1900.0,1086.536998075734,1042.5
TCL,2023-07-12 16:53,88.0,31.11,74.0,23.33,63.12,96.63,4.0,1016.8,0.0,0.0,,SCT,5500.0,1012.2797170756538,972.5000000000001
EET,2023-07-12 16:53,87.0,30.56,74.0,23.33,64.95,95.42,5.0,1016.7,0.0,0.0,,FEW,3300.0,947.443687146471,903.75
DHN,2023-07-12 16:53,89.0,31.67,76.0,24.44,65.18,100.4,6.0,1017.7,0.0,0.0,,FEW,2900.0,949.754176620056,903.75
MSL,2023-07-12 16:53,89.0,31.67,74.0,23.33,60.97,98.09,9.0,1015.8,0.0,0.0,19.0,FEW,3800.0,1090.176493892516,1042.5000000000005
SXS,2023-07-12 16:55,88.5,31.39,75.2,24.0,64.9,98.73,4.0,1016.7,0.0,0.0,,FEW,3000.0,956.3896201436855,923.7500000000001
OZR,2023-07-12 16:55,88.2,31.22,74.3,23.5,63.57,97.32,4.0,1016.8,0.0,0.0,,FEW,14000.0,998.4147892751829,964.9999999999999
LOR,2023-07-12 16:55,91.4,33.0,75.0,23.89,58.85,102.4,5.0,1015.4,0.0,0.0,,CLR,,1178.098916336905,1138.75
MXF,2023-07-12 16:55,88.3,31.28,69.4,20.78,53.68,93.0,5.0,1016.7,0.0,0.0,,CLR,,1347.982782512015,1312.5
HEY,2023-07-12 16:55,88.3,31.28,74.5,23.61,63.8,97.67,0.0,1016.1,0.0,0.0,,FEW,2900.0,991.3964891470386,958.7500000000002
HUA,2023-07-12 16:55,84.0,28.89,74.0,23.33,71.73,91.04,5.0,1016.4,0.0,0.0,,FEW,3300.0,725.7774959030196,695.0000000000002
1M4,2023-07-12 16:56,84.0,28.89,75.0,23.89,74.43,91.96,10.0,1016.9,0.0,0.0,,SCT,1900.0,647.5979350698748,625.0
EKY,2023-07-12 16:56,87.0,30.56,75.0,23.89,67.39,96.56,5.0,1002.6,0.0,0.0,,SCT,2900.0,870.0820654913045,833.7499999999998
79J,2023-07-12 16:56,89.0,31.67,70.0,21.11,53.42,94.41,3.0,1016.8,0.0,0.0,,FEW,4000.0,1362.6091306031517,1320.0000000000002
MOB,2023-07-12 16:56,91.0,32.78,76.0,24.44,61.4,103.01,4.0,1016.6,0.0,0.0,,SCT,2000.0,1086.5444827188726,1042.5
GAD,2023-07-12 16:56,85.0,29.44,76.0,24.44,74.51,94.22,4.0,1017.4,0.0,0.0,,SCT,2800.0,648.666577831537,625.0
EUF,2023-07-12 16:58,90.0,32.22,73.0,22.78,57.49,98.3,6.0,1017.0,0.0,0.0,,BKN,4000.0,1218.2574166473148,1179.9999999999998
0J4,2023-07-12 16:58,91.0,32.78,70.0,21.11,50.33,96.69,3.0,1017.2,0.0,0.0,,CLR,,1497.9074869807368,1458.7500000000002
PRN,2023-07-12 16:58,86.0,30.0,73.0,22.78,65.27,93.09,5.0,1011.7,0.0,0.0,,SCT,2900.0,932.3654717769342,902.4999999999999
LOR,2023-07-12 17:35,91.4,33.0,73.4,23.0,55.77,100.52,3.0,1014.7,0.0,0.0,,FEW,3400.0,1290.2050902038184,1250.0
SXS,2023-07-12 17:47,89.6,32.0,75.2,24.0,62.68,100.23,3.0,1016.0,0.0,0.0,,FEW,3500.0,1035.4012838982435,1000.0
HUA,2023-07-12 17:50,84.2,29.0,75.2,24.0,74.44,92.45,4.0,1016.0,0.0,0.0,,BKN,2800.0,647.9937053497554,625.0
DHN,2023-07-12 17:53,91.0,32.78,75.0,23.89,59.59,101.87,5.0,1017.2,0.0,0.0,,SCT,3600.0,1149.5033718267707,1111.25
BHM,2023-07-12 17:53,89.0,31.67,72.0,22.22,57.18,96.17,7.0,1016.9,0.0,0.0,,BKN,4000.0,1223.3167790286268,1181.2500000000005
BFM,2023-07-12 17:53,77.0,25.0,73.0,22.78,87.48,77.0,5.0,1017.3,4.06,0.16,,SCT,1200.0,287.5816766551663,277.4999999999999
MGM,2023-07-12 17:53,90.0,32.22,75.0,23.89,61.49,100.53,7.0,1016.7,0.0,0.0,,BKN,3600.0,1077.8616594279288,1041.2499999999998
TCL,2023-07-12 17:53,89.0,31.67,75.0,23.89,63.26,99.32,4.0,1016.1,0.0,0.0,,FEW,3400.0,1012.8838267393635,972.5000000000001
MSL,2023-07-12 17:53,92.0,33.33,72.0,22.22,52.37,99.66,8.0,1015.3,0.0,0.0,,FEW,3700.0,1424.0675130884188,1388.75
HEY,2023-07-12 17:53,89.6,32.0,75.2,24.0,62.68,100.23,4.0,1015.4,0.0,0.0,,FEW,4300.0,1035.4117561282228,1000.0
HSV,2023-07-12 17:53,88.0,31.11,76.0,24.44,67.49,98.86,5.0,1015.7,0.0,0.0,,SCT,3000.0,871.2170295663689,833.7499999999998
TOI,2023-07-12 17:53,93.0,33.89,71.0,21.67,49.09,100.13,5.0,1016.7,0.0,0.0,,FEW,4300.0,1563.8367697501399,1527.4999999999998
GZH,2023-07-12 17:53,91.0,32.78,76.0,24.44,61.4,103.01,4.0,1016.4,0.0,0.0,,SCT,2600.0,1086.5482272758454,1042.5
EET,2023-07-12 17:53,89.0,31.67,74.0,23.33,60.97,98.09,5.0,1016.3,0.0,0.0,,SCT,3800.0,1090.167733326516,1042.5000000000005
DCU,2023-07-12 17:53,89.0,31.67,74.0,23.33,60.97,98.09,10.0,1015.8,0.0,0.0,,FEW,3400.0,1090.176493892516,1042.5000000000005
ANB,2023-07-12 17:53,87.0,30.56,74.0,23.33,64.95,95.42,6.0,1016.1,0.0,0.0,,FEW,5500.0,947.4528196935821,903.75
OZR,2023-07-12 17:54,89.6,32.0,71.6,22.0,55.53,96.41,0.0,1016.1,0.0,0.0,,FEW,13000.0,1287.3686006235755,1250.0
LOR,2023-07-12 17:55,92.7,33.72,74.5,23.61,55.57,103.48,4.0,1014.7,0.0,0.0,,FEW,3500.0,1306.1913830204928,1263.75
MXF,2023-07-12 17:55,88.7,31.5,70.3,21.28,54.66,94.18,6.0,1016.3,0.0,0.0,,FEW,3600.0,1313.8142340753113,1277.4999999999998
OZR,2023-07-12 17:55,89.2,31.78,72.0,22.22,57.0,96.29,0.0,1016.1,0.0,0.0,,FEW,15000.0,1231.0615084007698,1195.0000000000002
SXS,2023-07-12 17:55,89.0,31.67,73.8,23.22,60.76,97.98,3.0,1016.0,0.0,0.0,,FEW,3900.0,1097.3756315635112,1056.2500000000005
HUA,2023-07-12 17:55,84.2,29.0,75.4,24.11,74.94,92.63,5.0,1015.7,0.0,0.0,,BKN,3000.0,633.755044503681,611.2500000000001
HEY,2023-07-12 17:55,90.0,32.22,74.0,23.33,59.66,99.49,5.0,1015.4,0.0,0.0,,FEW,4400.0,1141.1864063482176,1111.25
79J,2023-07-12 17:56,90.0,32.22,70.0,21.11,51.93,95.49,,1016.2,0.0,0.0,,CLR,,1427.0383641808453,1388.75
1M4,2023-07-12 17:56,88.0,31.11,75.0,23.89,65.49,97.81,6.0,1016.0,0.0,0.0,,FEW,3200.0,934.8509198096566,902.4999999999999
MOB,2023-07-12 17:56,82.0,27.78,78.0,25.56,88.01,91.23,12.0,1016.8,5.59,0.22,20.0,FEW,300.0,282.2083866081916,277.5000000000003
EKY,2023-07-12 17:56,88.0,31.11,74.0,23.33,63.12,96.63,5.0,1002.2,0.0,0.0,,FEW,3600.0,1012.5211138031169,972.5000000000001
GAD,2023-07-12 17:56,85.0,29.44,76.0,24.44,74.51,94.22,4.0,1016.9,0.0,0.0,,FEW,3100.0,648.6721824362975,625.0
PRN,2023-07-12 17:58,85.0,29.44,73.0,22.78,67.61,91.6,4.0,1011.5,0.0,0.0,,BKN,3100.0,854.1126337872564,832.5
EUF,2023-07-12 17:58,90.0,32.22,72.0,22.22,55.58,97.29,6.0,1016.5,0.0,0.0,,BKN,4300.0,1288.0803483614766,1250.0
LOR,2023-07-12 18:50,93.2,34.0,71.6,22.0,49.62,100.88,6.0,1014.0,0.0,0.0,,FEW,4500.0,1543.5227854516606,1500.0
EET,2023-07-12 18:53,90.0,32.22,73.0,22.78,57.49,98.3,5.0,1015.2,0.0,0.0,,CLR,,1218.291677802458,1179.9999999999998
DCU,2023-07-12 18:53,91.0,32.78,73.0,22.78,55.72,99.57,7.0,1014.8,0.0,0.0,,CLR,,1289.47894138889,1250.0
GZH,2023-07-12 18:53,84.0,28.89,73.0,22.78,69.59,90.34,8.0,1015.9,0.0001,0.0001,,FEW,2600.0,789.4210822394797,763.7499999999999
ANB,2023-07-12 18:53,88.0,31.11,73.0,22.78,61.24,95.73,7.0,1015.3,0.0,0.0,,SCT,3500.0,1075.3998494950436,1041.2499999999998
MGM,2023-07-12 18:53,91.0,32.78,75.0,23.89,59.59,101.87,3.0,1015.8,0.0,0.0,,SCT,3700.0,1149.5302727286714,1111.25
MSL,2023-07-12 18:53,90.0,32.22,73.0,22.78,57.49,98.3,6.0,1014.1,0.0,0.0,,SCT,4200.0,1218.3126756948286,1179.9999999999998
HSV,2023-07-12 18:53,90.0,32.22,74.0,23.33,59.26,99.26,9.0,1014.6,0.0,0.0,,SCT,3400.0,1155.243328446607,1111.25
TOI,2023-07-12 18:53,93.0,33.89,71.0,21.67,49.09,100.13,3.0,1016.2,0.0,0.0,,SCT,4700.0,1563.8482034647138,1527.4999999999998
BHM,2023-07-12 18:53,90.0,32.22,71.0,21.67,53.91,96.45,0.0,1015.5,0.0,0.0,,SCT,4400.0,1350.735627601729,1318.7499999999995
TCL,2023-07-12 18:53,88.0,31.11,76.0,24.44,67.49,98.86,8.0,1015.1,0.0,0.0,,FEW,3700.0,871.2260605089656,833.7499999999998
DHN,2023-07-12 18:53,92.0,33.33,74.0,23.33,55.84,101.73,3.0,1016.7,0.0,0.0,,SCT,4200.0,1291.438419825917,1250.0
BFM,2023-07-12 18:53,80.0,26.67,76.0,24.44,87.05,85.75,6.0,1016.8,1.52,0.06,,SCT,2700.0,302.8243080799566,278.75000000000006
SXS,2023-07-12 18:55,91.0,32.78,72.5,22.5,54.79,99.04,6.0,1015.7,0.0,0.0,,FEW,4100.0,1324.240695769034,1285.0000000000002
HUA,2023-07-12 18:55,88.2,31.22,75.2,24.0,65.52,98.32,9.0,1014.6,0.0,0.0,,SCT,3000.0,934.8622765459326,902.4999999999999
OZR,2023-07-12 18:55,89.8,32.11,72.0,22.22,55.94,97.04,0.0,1015.8,0.0,0.0,,FEW,4400.0,1273.5163449748923,1236.25
LOR,2023-07-12 18:55,93.4,34.11,73.0,22.78,51.7,102.62,6.0,1014.3,0.0,0.0,,FEW,4500.0,1460.7335450987116,1416.2499999999998
MXF,2023-07-12 18:55,90.3,32.39,70.7,21.5,52.69,96.45,5.0,1015.3,0.0,0.0,,FEW,3900.0,1399.6321380860636,1361.25
HEY,2023-07-12 18:55,90.5,32.5,74.0,23.33,58.73,100.14,0.0,1015.1,0.0,0.0,,CLR,,1176.9724480892423,1146.2500000000002
1M4,2023-07-12 18:56,89.0,31.67,75.0,23.89,63.26,99.32,6.0,1014.7,0.0,0.0,,BKN,3600.0,1012.9075174225294,972.5000000000001
GAD,2023-07-12 18:56,82.0,27.78,79.0,26.11,90.66,92.25,5.0,1016.2,0.0,0.0,,FEW,4800.0,217.3718631365464,208.75000000000023
MOB,2023-07-12 18:56,78.0,25.56,72.0,22.22,81.55,78.1,5.0,1016.5,0.25,0.01,,FEW,1200.0,437.61562597903674,417.5
EKY,2023-07-12 18:56,89.0,31.67,74.0,23.33,60.97,98.09,4.0,1001.0,0.0,0.0,,SCT,4300.0,1090.4398147090317,1042.5000000000005
79J,2023-07-12 18:56,92.0,33.33,71.0,21.67,50.8,98.78,0.0,1015.7,0.0,0.0,,FEW,6500.0,1486.3815971556787,1457.4999999999995
PRN,2023-07-12 18:58,89.0,31.67,73.0,22.78,59.15,97.14,,1010.6,0.0,0.0,,SCT,3500.0,1153.3637934215776,1111.25
0J4,2023-07-12 18:58,93.0,33.89,68.0,20.0,44.15,97.43,4.0,1016.3,0.0,0.0,,FEW,5000.0,1777.6960050720347,1736.25
EUF,2023-07-12 18:58,93.0,33.89,74.0,23.33,53.96,103.15,6.0,1016.0,0.0,0.0,,FEW,9500.0,1369.3849222169938,1320.0000000000002
LOR,2023-07-12 19:34,95.0,35.0,73.4,23.0,49.87,105.13,0.0,1013.6,0.0,0.0,,SCT,4500.0,1547.0936322669284,1500.0
SXS,2023-07-12 19:52,89.6,32.0,71.6,22.0,55.53,96.41,0.0,1015.0,0.0,0.0,,FEW,4700.0,1287.389716396016,1250.0
TOI,2023-07-12 19:53,94.0,34.44,72.0,22.22,49.22,102.17,4.0,1015.5,0.0,0.0,,FEW,5500.0,1566.1702104072285,1527.4999999999998
DCU,2023-07-12 19:53,91.0,32.78,73.0,22.78,55.72,99.57,5.0,1013.8,0.0,0.0,,CLR,,1289.4991632222204,1250.0
GZH,2023-07-12 19:53,82.0,27.78,73.0,22.78,74.24,87.39,8.0,1016.5,0.25,0.01,17.0,BKN,2900.0,646.2510403670839,625.0
MSL,2023-07-12 19:53,91.0,32.78,72.0,22.22,53.87,98.54,,1013.2,0.0,0.0,,SCT,4200.0,1359.1668074224626,1320.0000000000002
HSV,2023-07-12 19:53,91.0,32.78,74.0,23.33,57.43,100.56,6.0,1013.9,0.0,0.0,,FEW,3500.0,1226.7405560401469,1181.2500000000005
EET,2023-07-12 19:53,91.0,32.78,74.0,23.33,57.43,100.56,3.0,1014.6,0.0,0.0,,FEW,4600.0,1226.7266686569237,1181.2500000000005
DHN,2023-07-12 19:53,93.0,33.89,74.0,23.33,53.96,103.15,3.0,1016.2,0.0,0.0,,CLR,,1369.3805109180694,1320.0000000000002
BHM,2023-07-12 19:53,91.0,32.78,69.0,20.56,48.8,95.94,5.0,1015.0,0.0,0.0,,SCT,4600.0,1560.4008824724733,1527.5000000000002
BFM,2023-07-12 19:53,80.0,26.67,76.0,24.44,87.05,85.75,12.0,1017.4,0.0001,0.0001,,SCT,1400.0,302.8211847361767,278.75000000000006
ANB,2023-07-12 19:53,89.0,31.67,74.0,23.33,60.97,98.09,7.0,1014.6,0.0,0.0,,FEW,3500.0,1090.197554870206,1042.5000000000005
MGM,2023-07-12 19:53,92.0,33.33,74.0,23.33,55.84,101.73,0.0,1014.9,0.0,0.0,,FEW,3700.0,1291.4760013072016,1250.0
TCL,2023-07-12 19:53,89.0,31.67,76.0,24.44,65.18,100.4,4.0,1014.6,0.0,0.0,,CLR,,949.8048075754715,903.75
SXS,2023-07-12 19:55,89.2,31.78,72.5,22.5,57.97,96.77,4.0,1015.0,0.0,0.0,,FEW,4700.0,1196.225441348507,1160.0000000000002
OZR,2023-07-12 19:55,89.0,31.67,70.2,21.22,53.79,94.58,0.0,1015.5,0.0,0.0,,SCT,4600.0,1348.5836251711112,1306.2500000000005
MXF,2023-07-12 19:55,91.6,33.11,71.0,21.67,50.93,98.22,0.0,1014.6,0.0,0.0,,FEW,4700.0,1478.2629830041624,1429.9999999999998
HUA,2023-07-12 19:55,89.6,32.0,73.0,22.78,58.03,97.68,8.0,1013.9,0.0,0.0,,FEW,3800.0,1196.5070019752404,1152.4999999999998
HEY,2023-07-12 19:55,90.7,32.61,72.0,22.22,54.56,98.26,0.0,1014.7,0.0,0.0,,FEW,6500.0,1330.8829167638012,1298.75
LOR,2023-07-12 19:55,96.0,35.56,72.5,22.5,46.77,105.5,0.0,1013.6,0.0,0.0,,FEW,4400.0,1686.9458870654212,1632.5000000000002
MOB,2023-07-12 19:56,80.0,26.67,75.0,23.89,84.47,85.09,5.0,1017.3,0.0001,0.0001,,FEW,3400.0,367.3272130197003,347.5000000000001
GAD,2023-07-12 19:56,87.0,30.56,77.0,25.0,72.03,98.87,3.0,1015.4,0.0,0.0,,CLR,,728.3297876865252,694.9999999999999
EKY,2023-07-12 19:56,90.0,32.22,75.0,23.89,61.49,100.53,0.0,1000.6,0.0,0.0,,SCT,4000.0,1078.1563257509422,1041.2499999999998
79J,2023-07-12 19:56,91.0,32.78,71.0,21.67,52.25,97.67,0.0,1015.1,0.0,0.0,,FEW,5000.0,1421.7171314771356,1388.75
1M4,2023-07-12 19:56,89.0,31.67,74.0,23.33,60.97,98.09,7.0,1014.3,0.0,0.0,,BKN,3800.0,1090.202827987495,1042.5000000000005
PRN,2023-07-12 19:58,88.0,31.11,72.0,22.22,59.21,94.79,3.0,1010.1,0.0,0.0,,SCT,3700.0,1145.381735189955,1111.25
EUF,2023-07-12 19:58,92.0,33.33,73.0,22.78,54.17,100.71,4.0,1015.4,0.0,0.0,,BKN,7000.0,1354.4318475300984,1318.7499999999995
0J4,2023-07-12 19:58,88.0,31.11,71.0,21.67,57.43,94.0,8.0,1016.4,0.0,0.0,17.0,CLR,,1208.1523951017864,1179.9999999999998
LOR,2023-07-12 20:35,95.0,35.0,73.4,23.0,49.87,105.13,5.0,1013.0,0.0,0.0,,CLR,,1547.1084034074893,1500.0
HEY,2023-07-12 20:36,93.2,34.0,73.4,23.0,52.73,102.82,0.0,1014.1,0.0,0.0,,FEW,10000.0,1418.5815514751273,1375.0
OZR,2023-07-12 20:43,91.4,33.0,71.6,22.0,52.48,98.64,0.0,1014.8,0.0,0.0,,CLR,,1415.5477886686292,1375.0
HSV,2023-07-12 20:53,92.0,33.33,73.0,22.78,54.17,100.71,5.0,1013.2,0.0,0.0,,FEW,4300.0,1354.4786975840682,1318.7499999999995
GZH,2023-07-12 20:53,76.0,24.44,73.0,22.78,90.74,75.9,7.0,1017.0,5.08,0.2,16.0,BKN,3300.0,208.60412891784065,207.50000000000003
BHM,2023-07-12 20:53,92.0,33.33,70.0,21.11,48.93,97.77,3.0,1014.3,0.0,0.0,,BKN,7000.0,1562.7003153837102,1527.4999999999998
BFM,2023-07-12 20:53,76.0,24.44,73.0,22.78,90.74,75.9,5.0,1018.4,7.87,0.31,,FEW,800.0,208.59955457650926,207.50000000000003
MSL,2023-07-12 20:53,94.0,34.44,72.0,22.22,49.22,102.17,6.0,1012.5,0.0,0.0,,FEW,4400.0,1566.2416108682667,1527.4999999999998
ANB,2023-07-12 20:53,90.0,32.22,74.0,23.33,59.26,99.26,5.0,1013.8,0.0,0.0,,SCT,5500.0,1155.2582752909127,1111.25
MGM,2023-07-12 20:53,93.0,33.89,74.0,23.33,53.96,103.15,5.0,1014.7,0.0,0.0,,SCT,5000.0,1369.4136385180113,1320.0000000000002
EET,2023-07-12 20:53,92.0,33.33,75.0,23.89,57.93,103.06,3.0,1013.9,0.0,0.0,,FEW,4900.0,1214.7794258600723,1179.9999999999998
TOI,2023-07-12 20:53,94.0,34.44,71.0,21.67,47.74,101.25,4.0,1015.0,0.0,0.0,,FEW,4400.0,1628.4873624115692,1596.2499999999995
DHN,2023-07-12 20:53,92.0,33.33,74.0,23.33,55.84,101.73,4.0,1015.6,0.0,0.0,,SCT,4700.0,1291.4613702808492,1250.0
DCU,2023-07-12 20:53,92.0,33.33,71.0,21.67,50.8,98.78,7.0,1013.3,0.0,0.0,,CLR,,1486.4341255238091,1457.4999999999995
HUA,2023-07-12 20:55,89.2,31.78,71.4,21.89,55.86,95.74,4.0,1013.3,0.0,0.0,,FEW,6000.0,1272.692527646958,1236.25
MXF,2023-07-12 20:55,93.6,34.22,69.6,20.89,45.78,99.48,3.0,1014.3,0.0,0.0,,OVC,4500.0,1710.121907913627,1666.2499999999998
HEY,2023-07-12 20:55,91.6,33.11,73.6,23.11,55.8,101.0,4.0,1014.1,0.0,0.0,,CLR,,1290.3940356032595,1250.0
SXS,2023-07-12 20:55,91.2,32.89,72.0,22.22,53.71,98.89,0.0,1014.6,0.0,0.0,,SCT,4800.0,1366.6110797280978,1333.7500000000002
LOR,2023-07-12 20:55,95.2,35.11,71.0,21.67,45.86,102.87,0.0,1013.0,0.0,0.0,,CLR,,1720.1624993709158,1679.9999999999998
OZR,2023-07-12 20:55,92.0,33.33,71.0,21.67,50.8,98.78,3.0,1014.8,0.0,0.0,,FEW,5000.0,1486.4012658826737,1457.4999999999995
79J,2023-07-12 20:56,81.0,27.22,72.0,22.22,74.15,85.35,12.0,1015.7,0.0,0.0,22.0,SCT,6000.0,645.4112296823732,625.0
1M4,2023-07-12 20:56,89.0,31.67,75.0,23.89,63.26,99.32,5.0,1013.6,0.0,0.0,,FEW,4000.0,1012.9261779705238,972.5000000000001
MOB,2023-07-12 20:56,76.0,24.44,73.0,22.78,90.74,75.9,3.0,1017.6,4.83,0.19,,BKN,900.0,208.6021669279756,207.50000000000003
GAD,2023-07-12 20:56,90.0,32.22,75.0,23.89,61.49,100.53,0.0,1014.4,0.0,0.0,,CLR,,1077.9031753398808,1041.2499999999998
EKY,2023-07-12 20:56,90.0,32.22,75.0,23.89,61.49,100.53,4.0,1000.0,0.0,0.0,,SCT,4200.0,1078.1674926407368,1041.2499999999998
PRN,2023-07-12 20:58,85.0,29.44,73.0,22.78,67.61,91.6,7.0,1010.2,0.0,0.0,,CLR,,854.1302359408936,832.5
EUF,2023-07-12 20:58,94.0,34.44,71.0,21.67,47.74,101.25,5.0,1014.5,0.0,0.0,,FEW,4700.0,1628.4993405609248,1596.2499999999995
0J4,2023-07-12 20:58,83.0,28.33,71.0,21.67,67.62,87.57,6.0,1016.4,0.0,0.0,,CLR,,844.9921100151453,832.4999999999995
HSV,2023-07-12 21:53,92.0,33.33,72.0,22.22,52.37,99.66,7.0,1012.9,0.0,0.0,,SCT,4500.0,1424.1194588209032,1388.75
EET,2023-07-12 21:53,90.0,32.22,73.0,22.78,57.49,98.3,5.0,1014.0,0.0,0.0,,FEW,4500.0,1218.3145868775441,1179.9999999999998
TOI,2023-07-12 21:53,93.0,33.89,73.0,22.78,52.35,102.11,5.0,1015.0,0.0,0.0,,CLR,,1432.0805451915812,1388.75
DHN,2023-07-12 21:53,93.0,33.89,73.0,22.78,52.35,102.11,7.0,1015.6,0.0,0.0,,FEW,4700.0,1432.067103285817,1388.75
GZH,2023-07-12 21:53,75.0,23.89,72.0,22.22,90.4,75.0,0.0,1017.3,0.76,0.03,,FEW,4900.0,215.43910426182865,208.75000000000023
ANB,2023-07-12 21:53,89.0,31.67,73.0,22.78,59.15,97.14,6.0,1013.5,0.0,0.0,,CLR,,1153.3112525218621,1111.25
